app_id,car_run_km,engine_volume,prod_year,cylinders,airbags
108127109,104237,5000,2014,8,7
108127461,153990,3500,2015,6,7
108127613,144125,2000,2016,4,7
108127893,126648,3500,2017,6,7
108128033,103032,2700,2018,6,7
108128557,78037,3500,2019,6,7
108128829,31381,5000,2020,8,7
108128977,117363,2700,2021,6,7
108129101,81379,2000,2014,4,7
108129273,120710,2500,2015,4,7
108129453,130891,1600,2016,4,7
108129693,99877,2000,2017,4,7
108176237,44354,1500,2020,3,7
109213341,250000,5000,2003,8,8
109213345,99200,1800,2016,4,12
108218973,152466,2500,2016,4,7
108219033,125662,2500,2019,4,7
108219061,107520,2500,2020,4,7
108219077,21450,2500,2021,4,7
108219097,120293,2500,2014,4,7
108223237,114293,2000,2018,4,7
108223253,106278,2000,2019,4,7
108223265,68466,2000,2021,4,7
108241021,114859,3000,2017,6,7
108242141,89898,4400,2018,8,7
108242521,112275,3000,2019,6,7
108242613,89315,3000,2020,6,7
108242777,78275,3000,2021,6,7
108259549,137181,2500,2014,4,7
108259905,132170,2500,2015,4,7
108260085,123978,2500,2016,4,7
108260969,36835,2500,2018,4,7
108265461,62554,2500,2020,4,7
108265541,21450,2500,2021,4,7
108265605,79677,2000,2017,4,7
108265821,95605,2000,2018,4,7
108265965,36778,2000,2019,4,7
108266093,61627,2000,2020,4,7
108266197,58928,2000,2021,4,7
108266277,119200,3000,2014,6,7
108266369,114014,3000,2015,6,7
108266469,60790,3000,2017,6,7
108267241,39784,3000,2019,6,7
108267565,57814,4400,2020,8,7
108267941,48966,4400,2021,8,7
108268269,129499,2500,2014,5,7
108268569,135371,1800,2015,4,7
108269061,111360,1800,2016,4,7
108269169,92330,3600,2017,6,7
108269241,73306,2000,2018,4,7
108271701,62733,2000,2020,4,7
108318629,175000,1400,2010,4,2
108377301,106582,3500,2017,6,7
108377425,127923,4600,2016,8,7
108377453,136877,4600,2017,8,7
108377481,62866,3500,2015,6,7
108377565,166331,3500,2016,6,7
108377665,117294,3500,2014,6,7
108377729,138661,3500,2015,6,7
108377837,90646,3500,2016,6,7
108377881,139590,1800,2014,4,7
108377913,152094,2000,2015,4,7
108378081,139520,2000,2016,4,7
108378125,94363,2000,2016,4,7
108378233,79256,2000,2017,4,7
108380793,73893,3000,2015,6,7
108381521,91762,3000,2016,6,7
108382573,26605,2500,2021,4,7
108383997,91754,2000,2018,4,7
108389049,63555,3000,2015,6,7
108390865,42674,2000,2020,4,7
108391993,45219,2000,2016,4,7
108394797,102410,2000,2018,4,7
108395985,52350,2000,2020,4,7
108397457,37536,2000,2021,4,7
108398233,50666,2000,2020,4,7
108398813,2515,2000,2023,4,7
108399113,73418,1400,2019,4,7
108399377,108640,3200,2016,6,7
108399569,124339,2400,2018,4,7
109213573,1000,2500,2009,4,9
109213609,256718,2000,2018,4,12
108140049,240000,2400,2014,4,8
109213741,130310,4000,2020,8,12
109204609,275000,2400,2012,4,8
109213853,164000,2000,2011,2,2
108809909,120000,0,2020,0,9
106815401,180000,3000,1996,6,2
108735053,192000,2000,2013,4,12
109213985,165000,3500,2001,8,8
109214025,120000,1200,2013,4,9
109214077,199330,2000,2015,4,12
109214213,160563,2000,2016,4,12
109093677,155000,2500,2013,4,8
108727365,98000,3500,2013,6,12
109214281,182042,2000,2019,4,12
109214341,0,2000,2014,4,12
109214149,288000,1500,2012,4,8
109214377,250000,2400,2007,4,4
109214441,62400,2000,2020,4,12
109214445,111000,1800,2012,4,5
109214449,264194,2500,2014,5,12
109214469,139200,1800,2015,4,12
109214477,165757,2500,2020,4,12
109214517,106000,2500,2012,4,6
109214525,62939,3500,2017,6,12
109214529,260000,3000,2007,6,2
109214553,88612,4500,1973,8,0
109214601,144965,2500,2014,4,12
109214637,0,1500,2019,3,12
108662093,75000,1800,2016,4,12
109214681,198645,3600,2018,6,12
109214709,282846,5300,2015,8,12
109214729,153765,2400,2018,4,12
109214737,111756,2400,2017,4,12
109214741,352936,3500,2021,6,12
109214761,97150,2000,2016,4,12
109214773,132122,4400,2014,8,12
109214777,174435,2000,2021,4,12
109214781,115000,2500,2018,4,12
109214793,93339,2000,2014,4,12
109214809,169600,2000,2021,4,12
108332161,265000,3000,2013,6,9
109214817,229699,1400,2014,4,12
108302749,180000,1800,2013,4,9
108302441,257000,3500,2010,6,9
109214825,0,2000,2016,4,12
109214833,305000,2200,2007,4,4
109214841,183003,2000,2016,4,12
109214845,101922,2000,2020,4,12
109214877,120000,1500,2019,4,12
108771929,81000,2000,2015,4,12
109214881,254272,2400,2020,4,12
109214921,302325,2000,2018,4,12
109214925,228297,3500,2011,6,9
109214929,180429,1400,2018,4,12
109214933,184160,2000,2014,4,9
109214937,54053,3000,2021,6,12
109214957,117549,2400,2016,4,12
109214969,266605,5000,2017,8,12
109214989,0,1500,2024,4,6
109214993,111544,3000,2016,6,12
109214997,179000,3000,1999,6,4
109215025,57600,2500,2018,4,8
109215037,59363,2000,2019,4,12
109215057,118000,2500,2015,4,9
109215061,0,3600,2016,6,12
109215081,93000,2000,2018,4,10
109215113,58054,3000,2019,6,12
109215117,0,2000,2016,4,12
109215125,372800,2000,2011,4,6
109215141,181746,3000,2014,6,12
108866665,154000,3600,2016,6,6
108866785,82000,2000,2020,4,8
109215281,266605,5000,2017,8,12
106877213,200000,1600,2006,4,2
109215337,36224,4700,2017,8,12
109215381,0,1500,2024,4,6
109215481,119000,2400,2018,4,6
109215249,100000,2000,2019,4,9
109215521,315200,2400,2012,4,6
109215629,85600,2000,2018,4,12
109215641,300000,1500,2007,4,4
109215689,77379,2000,2019,4,0
109215701,157760,1800,2014,4,8
109215717,110000,1500,2018,4,2
109215881,109712,2000,2018,4,0
109215921,38917,5000,2019,8,12
109215941,116496,2000,2020,4,0
108862745,200000,2000,2006,4,2
109215981,180000,3500,2015,12,12
109216009,103051,2000,2020,4,0
109216069,0,2000,2019,4,0
109216113,364800,3500,2005,6,10
109216153,100000,2000,2015,4,9
109216193,0,2000,1998,4,4
109216333,209936,1300,2011,4,6
109216413,107328,1500,2020,4,12
105495493,125000,1500,2017,4,9
108644649,188800,1600,2017,4,8
108887877,80000,2400,2018,4,9
109216625,0,1700,2001,4,2
109216645,42670,2500,2022,4,12
109216685,27800,1500,2023,4,6
109216753,220000,3000,2015,6,8
109216761,135331,2000,2021,4,12
109147173,190000,4700,2012,8,12
109217101,39984,50,2019,1,12
109217113,138282,2000,2018,4,6
109217205,410000,2300,2007,4,2
109217209,310000,3200,2000,6,10
109083857,180800,2000,2013,4,9
109217273,105000,2000,2019,4,12
108920745,185000,1300,2005,4,4
109217341,154000,1600,2014,4,8
109217353,135000,3000,2018,6,12
109217369,214400,1800,2014,4,4
109217517,144000,1800,2014,4,6
109217553,98216,2000,2019,4,9
109217621,226000,2500,2014,4,12
109217629,90000,1400,2018,4,10
109217657,138800,1600,2018,4,8
109217665,59405,1400,2019,4,12
108741637,219200,3500,2013,6,9
109217705,148336,3000,2014,6,9
109217741,166000,1600,2008,4,4
109217757,31542,1500,2022,4,12
109217777,82686,1600,2022,4,12
109217797,144610,2000,2018,4,10
109217821,300597,1800,2012,4,6
102536875,169000,3700,2007,6,6
109077713,217214,1500,2015,4,8
109217873,329000,3700,2013,6,12
109217877,25616,2000,2024,4,12
109217889,86000,4400,2015,8,10
109217929,8608,1500,2024,4,12
109217957,227200,1800,2013,4,6
104987161,34560,1600,2021,4,6
109218005,140000,3700,2010,6,6
109218013,160000,2500,2012,5,4
109218033,171000,2000,2012,4,12
109218037,23736,2000,2022,4,12
109218069,70000,2500,2019,4,9
109218089,70490,2500,2002,6,6
109218093,187000,4400,2015,8,12
109218177,136000,1600,2020,8,12
109218209,145000,1400,2014,4,6
109218213,15126,2000,2022,4,12
109218233,147000,1500,2015,4,12
109218277,320000,2000,2013,4,12
109218349,129000,1400,2016,4,8
109218385,75000,3000,2018,6,12
108632953,117000,1800,2017,4,12
109218417,3333,2500,2024,4,12
109218437,373393,2400,2003,4,12
109218445,235200,2000,2018,4,9
109218469,156000,1800,2002,4,8
105453705,113000,1500,2018,4,4
109218509,10000,1600,2000,4,4
109218529,104000,2500,2019,4,8
109218533,7575,2500,2024,4,12
109218549,47804,2500,2020,4,12
109218561,180000,800,2000,3,2
109218589,191359,2500,2012,4,6
106946793,161320,2400,2016,4,12
107962801,197995,5300,2013,8,12
107962905,74911,2400,2018,4,12
107990853,180270,2000,2013,4,12
107991333,177754,2400,2016,4,12
109218689,228800,2400,2011,4,9
109218697,208000,1500,2007,4,9
109218701,0,4400,2011,4,12
109218705,187200,1800,2010,4,9
109218709,3671,2000,2024,4,12
109218717,108000,2500,2016,4,9
109218733,155200,400,2013,4,8
109218813,26000,1300,2003,4,3
109218817,130917,5000,2013,4,12
109218833,5320,2000,2024,4,12
109218865,90000,1500,2015,4,2
109218877,56000,3000,2019,6,9
109218885,144000,2000,2016,2,12
109218889,245667,2000,1999,4,4
108725785,256000,1600,2013,4,4
94801578,81763,2500,2017,4,12
95330442,82946,2000,2018,4,12
95796526,99875,1500,2020,4,8
96646038,76666,2000,2017,4,12
98555554,53312,3000,2022,6,12
98607306,45767,2000,2018,4,4
98607634,71477,2000,2020,4,4
100559707,47852,1400,2020,4,8
100559967,67333,1400,2020,4,8
102147751,51634,3000,2018,6,12
102148387,60452,2500,2020,4,12
102148523,90974,2500,2019,4,12
102236699,46515,2000,2019,4,12
104337170,41523,2000,2018,4,8
104337626,44238,3500,2018,6,12
104386858,17435,2500,2022,4,8
104593566,57412,50,2017,1,8
105000649,106200,2000,2017,4,8
108175053,46778,3000,2021,6,12
108175153,9378,3000,2023,6,12
108175689,103707,2400,2017,4,8
94101158,97211,2500,2017,4,12
94101366,90733,3500,2017,6,8
94540642,80365,2500,2017,4,12
94786686,31888,1500,2019,4,8
95480950,102818,2500,2019,4,12
97728270,52058,2500,2018,4,4
99878450,89657,1400,2017,4,8
100560263,140088,1400,2020,4,8
100560491,26125,1400,2021,4,8
101842167,73155,2500,2020,4,12
101842291,22293,2500,2022,4,12
101842563,5778,2400,2023,4,12
101844139,127500,3500,2017,6,12
101844491,15600,2000,2022,4,12
102147567,81073,3000,2019,6,12
104333046,9145,2500,2023,4,8
104334950,41432,2000,2019,4,8
104335170,41523,2000,2017,4,8
104335750,109856,4000,2018,6,8
104336758,35986,2500,2021,4,8
104383994,43566,2300,2019,4,8
104385106,21545,2000,2020,4,8
105105101,100494,2400,2019,4,8
108175749,58456,2400,2020,4,8
108175801,4304,2000,2024,4,12
109218921,77000,1500,2015,4,2
109218933,0,3300,2005,6,6
93610170,60118,1800,2018,4,12
93610494,85430,2500,2016,4,12
93611274,51088,2000,2017,4,8
93656138,102634,2000,2018,4,8
95125622,23643,2500,2019,4,12
95128930,48250,2000,2016,4,12
95332386,103600,2500,2017,4,8
97728398,93560,2500,2017,4,12
97729462,73258,2500,2016,4,12
97730290,108440,1500,2017,4,12
98680822,37989,2500,2018,4,12
101763395,5664,2500,2021,4,12
102237191,71050,2000,2017,4,12
102237555,41988,2000,2020,4,8
103272223,107093,2500,2017,4,8
104336298,36545,2500,2021,4,8
104338054,15346,2500,2024,4,12
104339134,4356,2500,2023,4,12
104385550,95411,3500,2017,6,8
104385866,44555,2000,2020,4,8
104386058,19715,2400,2022,4,8
104991085,19555,2500,2022,4,12
104991441,7281,2500,2024,4,12
105105693,26115,1500,2021,4,8
105254757,76784,3000,2017,6,8
109218953,260000,3000,2008,6,9
93610090,27030,2000,2020,4,12
96644598,67229,3200,2021,6,12
97728006,180821,2500,2017,4,4
98680310,68467,2500,2020,4,12
98680446,32806,2500,2019,4,12
98680686,32788,2000,2017,4,12
98813803,28978,2500,2015,4,8
101841527,66432,3500,2017,6,12
101841727,92453,2000,2016,4,12
101841947,200000,4600,2015,8,12
101842067,5213,1400,2019,4,8
101844631,24606,1800,2021,4,12
102148027,56145,3500,2019,6,12
102148247,77965,2000,2020,4,4
102237363,36104,2400,2021,4,12
104333762,49215,2500,2021,4,8
104341026,54755,2000,2022,4,8
104342106,28011,2000,2021,4,4
104386758,45232,2500,2022,4,8
104991545,6011,2400,2023,4,12
104991613,15638,2500,2022,4,12
105065317,76800,4600,2019,8,12
105379849,3662,2500,2024,4,12
105379945,4682,2500,2024,4,12
105379981,23304,2500,2022,4,12
96254974,176581,2000,2014,4,8
96642922,95285,2500,2018,4,12
96643282,56505,2000,2021,4,12
97729158,48839,2000,2017,4,12
97729234,55648,2000,2019,4,12
97729666,64221,2500,2018,4,12
101842855,533,2500,2023,4,12
101842983,53118,1600,2022,4,12
101843567,31354,1500,2022,4,12
101843659,83565,2400,2018,4,8
102380447,11544,2000,2023,4,8
102380671,21712,2000,2021,4,8
102381143,35200,2500,2022,4,12
103156427,45440,1300,2020,4,8
103156535,83223,1400,2019,4,8
104334298,41782,2500,2018,4,8
104382638,54788,3500,2019,6,12
104384550,34521,2400,2019,4,12
104598154,27532,700,2020,2,8
105380045,99481,3200,2019,6,8
105380149,24562,2500,2022,4,4
106936389,82641,2000,2017,4,8
106936473,93701,3500,2017,6,10
106955049,7240,3000,2023,6,12
108176261,16917,2000,2022,4,12
108182981,76415,2000,2017,4,4
108670933,200000,3000,2014,6,8
109219049,129616,5000,2011,4,12
109219077,152909,1800,2013,4,4
109219097,0,2500,2002,6,4
109219173,200000,2000,2002,4,9
109219189,219000,2800,1997,6,6
109219193,432095,1700,2008,4,12
109219229,178000,2000,2001,4,0
109219245,168000,1600,2016,4,2
109219285,43000,1200,2017,3,4
107450405,230000,4400,2014,8,12
108588201,179200,2000,2021,4,9
108014081,20700,2500,2021,4,9
108668681,220000,2000,2015,4,6
108733941,160000,5000,2015,10,9
108757085,72000,2000,2020,4,9
106655201,80000,3500,2011,12,12
109219349,209000,1400,2013,4,6
109219377,0,3000,2011,4,12
109219381,330000,2000,2013,4,6
109219425,72000,1500,2020,4,12
109219429,121309,2000,2016,4,12
109219465,108997,2000,2020,4,10
109219473,73554,2000,2020,4,12
109219477,100800,1600,2010,4,4
109219481,120000,2500,2013,4,9
109219489,0,1300,2006,4,12
109219493,68768,2000,2021,4,12
109219497,192000,1500,2016,4,9
109219513,128605,2400,2017,4,12
109219521,154830,2400,2017,4,12
109219533,126000,2000,2014,4,6
108795145,120000,3600,2019,6,9
109219557,242064,1300,2012,4,4
109219561,300000,3200,2000,6,6
109219565,216000,2000,2014,4,9
109219573,111000,2500,2018,4,12
109219577,0,1800,2007,4,12
109219621,71000,2400,2017,4,9
109219629,60000,1500,2008,4,6
109219645,223000,2000,2000,6,3
109219673,167573,6600,2021,8,12
109219697,158934,2000,2019,4,12
109219709,86150,1600,2012,4,6
109219733,30157,3500,2022,6,12
109219765,118712,2500,2021,4,12
109219777,250000,1600,1998,4,2
109219785,0,4400,2014,4,12
109219809,208253,6600,2015,8,12
109219817,103550,1500,2018,4,8
107883001,184000,3000,2015,6,12
108820321,80451,2500,2016,4,8
108821073,96570,2500,2019,4,8
109219869,84036,3000,2016,6,10
108808781,123200,2000,2018,4,8
107872113,124800,2000,2018,4,12
109219897,260000,1500,2011,4,6
109219909,16422,1500,2024,4,12
109219945,65802,3000,2015,6,10
109219949,88000,3700,2013,6,8
109219969,250886,3600,2018,6,12
109219997,224000,3000,2015,6,12
109220021,19046,1500,2022,4,12
109220053,17878,2500,2023,4,12
109220057,286000,3500,2005,4,12
109220065,160000,1200,2018,3,9
109220097,224000,3000,2010,6,9
109220225,1000,3000,2001,6,11
109220233,70000,1800,2008,4,2
109220293,39000,3200,2015,2,12
109220381,180000,1800,2012,4,4
109220393,268738,1800,2018,4,12
109220413,246406,2400,2014,4,9
109220421,191531,1800,2016,4,12
109220477,0,1300,2018,4,12
109220481,222400,2500,2012,4,8
109220517,181336,2500,2022,4,12
109220545,477221,2000,1999,4,4
109220629,220800,1800,2013,4,8
109107937,212800,2000,2017,4,12
109220653,36000,2400,2020,4,12
107519173,190000,1500,2005,4,4
109220709,335000,3200,2002,4,6
109220769,261000,2800,2003,6,6
109220777,13142,2900,2023,6,12
109220797,260000,1800,2012,4,8
109220813,46187,2000,2024,6,12
109220817,139216,1800,2021,4,12
109220837,21980,2000,2024,6,12
109220861,197683,1800,2016,4,12
106838677,240000,1500,2000,4,4
109220889,224000,1300,2002,4,2
109220905,175000,1500,2015,4,6
107877765,40000,2200,2022,6,12
109220949,63048,1800,2022,4,12
108509561,248000,2400,2015,4,2
109220969,0,1300,2006,4,12
109220973,70000,1600,2013,4,12
109220985,47621,2000,2023,4,12
107877305,220000,3000,1999,6,4
109220989,999999,2000,2005,4,4
108303897,220000,1800,2012,4,6
109221009,125237,1800,2017,4,12
109221029,41700,2000,2021,4,8
109221049,45568,2000,2023,4,12
109221069,0,1500,2024,4,9
109221077,53970,1800,2022,4,12
109221085,275000,2000,2014,4,9
109221097,8365,3000,2023,6,12
109221129,305053,1800,2018,4,12
109221057,100000,2500,2017,4,8
109221149,179269,2000,2017,4,12
109221157,179659,1500,2019,4,12
109221161,343000,3000,2009,6,9
108386109,186000,4400,2013,8,12
109063825,278000,1900,2009,4,2
108937377,134000,2000,2015,4,12
108354785,200000,2000,2000,4,5
109221265,219000,2000,2012,4,8
109221297,209900,3200,2002,6,10
109221321,312000,3000,2010,6,9
109221349,230000,1800,2012,4,4
109221353,200000,1600,2014,4,6
108459625,158400,2500,2013,4,10
109221381,97544,1600,2016,4,12
109221397,94000,2000,2018,4,9
109221409,140000,3600,2014,6,9
109221425,352000,3000,2005,6,8
109221525,297000,2200,2008,4,6
108078369,87000,2500,2019,4,10
109221741,205000,2000,2014,4,7
109221801,350000,2000,1998,4,3
109221805,144000,2000,2015,4,12
109221841,48832,2000,2019,4,12
109221853,34494,2000,2017,4,5
109221893,153849,2000,2014,4,3
109221997,124484,2000,2018,4,12
109222005,150000,2500,2016,8,4
108825425,400000,1500,2015,4,6
109222077,62400,2400,2019,4,9
108400469,210000,3200,2000,6,8
109222085,458000,1800,1995,4,12
108400697,270000,1600,1999,4,6
106622485,200000,2400,2016,4,12
109222125,76977,1500,2017,4,9
109222129,104480,2000,2021,4,5
109222201,100810,2000,2015,4,12
109222217,33958,3000,2022,6,12
109222241,15919,4400,2023,6,12
109222261,251200,1500,2013,4,4
109222265,29933,4400,2020,6,12
109222273,190400,1500,2017,4,9
109222305,270000,3000,2008,6,8
109222333,157922,2000,2020,4,12
109222341,15919,4400,2023,6,12
109222377,66391,3000,2020,6,12
107875465,68000,4000,2017,8,12
109222385,118000,50,2017,1,12
109222389,233610,1500,2017,4,12
109222397,50463,4400,2020,6,12
109222401,140000,1400,2019,4,10
109222409,297600,1500,2008,4,12
109222413,139000,2500,2014,4,10
109222417,120000,1300,2010,4,4
109222429,90973,1500,2018,4,12
109222469,122287,2200,2015,4,12
109222477,17987,1500,2022,3,12
109222489,444444,1700,2002,4,2
109222497,72337,3000,2020,6,12
109222509,114813,1500,2017,4,12
109222525,360000,1800,2012,4,4
109222529,130000,2000,2019,4,9
109222541,18478,3000,2020,6,12
109222549,173000,2000,2017,4,9
109222557,28574,3000,2023,6,12
109222569,200000,1600,2002,4,5
108869609,76000,2500,2021,4,8
109222637,120992,2400,2021,4,4
109222677,163200,2500,2014,4,9
109222685,25000,100,2016,4,8
109222697,149579,2200,2017,4,12
109222705,312000,2400,2008,4,8
105786185,134000,3000,2015,6,9
109222749,104515,2400,2021,4,4
109222777,160000,600,2012,3,2
109222805,192000,2000,2014,4,10
109222809,155778,3000,2014,6,12
109222813,201600,2400,2012,4,12
109222745,199433,2000,2016,4,6
109222825,280000,2400,2007,4,5
109222865,36687,3000,2021,6,12
109222885,6164,3000,2024,6,12
108764149,115000,4400,2015,8,12
109222889,123000,2000,2015,4,4
109222897,20665,3000,2022,6,12
109222909,26777,3000,2023,6,12
109222917,12000,2000,2021,4,10
109222921,22541,4400,2022,6,12
108764213,79000,4400,2016,8,12
109222929,200000,2500,2012,4,10
109222933,260000,1300,2004,4,2
109222941,111000,1500,2014,4,12
109222949,136000,1500,2019,4,10
106828725,185000,2400,1985,4,0
109222961,37378,4400,2022,6,12
109222969,39550,4400,2022,6,12
109222981,65275,3000,2021,6,12
